"ASSOCIATION_TYPE"	"PMID"	"NUM_SENTENCE"	"ENTITY1_TEXT"	"ENTITY1_INI"	"ENTITY1_END"	"ENTITY1_TYPE"	"ENTITY2_TEXT"	"ENTITY2_INI"	"ENTITY2_END"	"ENTITY2_TYPE"	"SENTENCE"
"FA"	19094116	12	"GM-CSF"	150	156	"Genes & Molecular Sequences"	"CD"	95	97	"Diseases & Disorders"	"The defect in GM-CSF secretion suggests a hitherto unknown role of NOD2 in the pathogenesis of CD and is consistent with the hypothesis that impaired GM-CSF secretion in part constitutes a NOD2-dependent disease risk factor."
"FA"	19094116	4	"NOD2 SNP"	9	17	"Genes & Molecular Sequences"	"CD"	31	33	"Diseases & Disorders"	"Based on NOD2 SNP analyses, 41 CD patients and 12 healthy controls were studied."
"PA"	19094116	0	"Toll-like receptor"	0	18	"Genes & Molecular Sequences"	"Crohn's disease"	101	116	"Diseases & Disorders"	"Toll-like receptor-induced granulocyte-macrophage colony-stimulating factor secretion is impaired in Crohn's disease by nucleotide oligomerization domain 2-dependent and -independent pathways."
"PA"	19094116	0	"granulocyte-macrophage colony-stimulating factor"	27	75	"Genes & Molecular Sequences"	"Crohn's disease"	101	116	"Diseases & Disorders"	"Toll-like receptor-induced granulocyte-macrophage colony-stimulating factor secretion is impaired in Crohn's disease by nucleotide oligomerization domain 2-dependent and -independent pathways."
"FA"	19094116	8	"TLR"	48	51	"Genes & Molecular Sequences"	"CD"	162	164	"Diseases & Disorders"	"Moreover, TNF-alpha production was induced by a TLR-2 ligand, but a down-regulatory function by the NOD2 ligand, muramyl dipeptide, was impaired significantly in CD patients."
"FA"	19094116	11	"GM-CSF"	26	32	"Genes & Molecular Sequences"	"CD"	0	2	"Diseases & Disorders"	"CD patients have impaired GM-CSF secretion via NOD2-dependent and -independent pathways and display an impaired NOD2-dependent down-regulation of TNF-alpha secretion."
"FA"	19094116	11	"TNF-alpha"	146	155	"Genes & Molecular Sequences"	"CD"	0	2	"Diseases & Disorders"	"CD patients have impaired GM-CSF secretion via NOD2-dependent and -independent pathways and display an impaired NOD2-dependent down-regulation of TNF-alpha secretion."
"PA"	19094116	2	"NOD2"	151	155	"Genes & Molecular Sequences"	"Crohn's disease"	214	229	"Diseases & Disorders"	"Single nucleotide polymorphisms (SNPs) in the intracellular pattern recognition receptor nucleotide-binding oligomerization domain-containing protein (NOD2, nucleotide oligomerization domain 2) are associated with Crohn's disease (CD)."
"PA"	19094116	2	"NOD2"	151	155	"Genes & Molecular Sequences"	"CD"	231	233	"Diseases & Disorders"	"Single nucleotide polymorphisms (SNPs) in the intracellular pattern recognition receptor nucleotide-binding oligomerization domain-containing protein (NOD2, nucleotide oligomerization domain 2) are associated with Crohn's disease (CD)."
"FA"	19094116	10	"GM-CSF"	72	78	"Genes & Molecular Sequences"	"CD"	0	2	"Diseases & Disorders"	"CD patients with NOD2 mutations were able to secrete TNF-alpha, but not GM-CSF, upon stimulation with NOD2 and TLR-7 ligands."
"PA"	19094116	12	"NOD2"	189	193	"Genes & Molecular Sequences"	"CD"	95	97	"Diseases & Disorders"	"The defect in GM-CSF secretion suggests a hitherto unknown role of NOD2 in the pathogenesis of CD and is consistent with the hypothesis that impaired GM-CSF secretion in part constitutes a NOD2-dependent disease risk factor."
"PA"	19094116	11	"NOD2"	112	116	"Genes & Molecular Sequences"	"CD"	0	2	"Diseases & Disorders"	"CD patients have impaired GM-CSF secretion via NOD2-dependent and -independent pathways and display an impaired NOD2-dependent down-regulation of TNF-alpha secretion."
"PA"	19094116	2	"nucleotide oligomerization domain 2"	157	192	"Genes & Molecular Sequences"	"CD"	231	233	"Diseases & Disorders"	"Single nucleotide polymorphisms (SNPs) in the intracellular pattern recognition receptor nucleotide-binding oligomerization domain-containing protein (NOD2, nucleotide oligomerization domain 2) are associated with Crohn's disease (CD)."
"PA"	19094116	2	"nucleotide oligomerization domain 2"	157	192	"Genes & Molecular Sequences"	"Crohn's disease"	214	229	"Diseases & Disorders"	"Single nucleotide polymorphisms (SNPs) in the intracellular pattern recognition receptor nucleotide-binding oligomerization domain-containing protein (NOD2, nucleotide oligomerization domain 2) are associated with Crohn's disease (CD)."
"FA"	19094116	7	"GM-CSF"	28	34	"Genes & Molecular Sequences"	"CD"	3	5	"Diseases & Disorders"	"In CD patients, TLR-induced GM-CSF secretion was impaired by both NOD2-dependent and -independent mechanisms."
"FA"	19094116	0	"nucleotide oligomerization domain 2"	120	155	"Genes & Molecular Sequences"	"Crohn's disease"	101	116	"Diseases & Disorders"	"Toll-like receptor-induced granulocyte-macrophage colony-stimulating factor secretion is impaired in Crohn's disease by nucleotide oligomerization domain 2-dependent and -independent pathways."
"PA"	19094116	8	"NOD2"	100	104	"Genes & Molecular Sequences"	"CD"	162	164	"Diseases & Disorders"	"Moreover, TNF-alpha production was induced by a TLR-2 ligand, but a down-regulatory function by the NOD2 ligand, muramyl dipeptide, was impaired significantly in CD patients."
"PA"	19094116	7	"TLR"	16	19	"Genes & Molecular Sequences"	"CD"	3	5	"Diseases & Disorders"	"In CD patients, TLR-induced GM-CSF secretion was impaired by both NOD2-dependent and -independent mechanisms."
"PA"	18470928	1	"IL-23"	4	9	"Genes & Molecular Sequences"	"chronic mucosal inflammation"	61	89	"Diseases & Disorders"	"The IL-23 pathway plays a pivotal role in the development of chronic mucosal inflammation seen in the inflammatory bowel diseases."
"SA"	18470928	0	"IL23R haplotypes"	0	16	"Genes & Molecular Sequences"	"Crohn's disease"	66	81	"Diseases & Disorders"	"IL23R haplotypes provide a large population attributable risk for Crohn's disease."
"PA"	18470928	2	"IL23R R381Q"	150	161	"SNP & Sequence variations"	"Crohn's disease"	102	117	"Diseases & Disorders"	"Multiple studies have now established the contribution of the interleukin 23 receptor gene (IL23R) to Crohn's disease (CD) risk in general and of the IL23R R381Q variant in particular."
"SA"	18470928	8	"R381Q"	157	162	"SNP & Sequence variations"	"CD"	74	76	"Diseases & Disorders"	"These observations suggest that IL23R makes a substantial contribution to CD susceptibility, larger than that estimated from the population frequency of the R381Q variant."
"PA"	18470928	2	"IL23R R381Q"	150	161	"SNP & Sequence variations"	"CD"	119	121	"Diseases & Disorders"	"Multiple studies have now established the contribution of the interleukin 23 receptor gene (IL23R) to Crohn's disease (CD) risk in general and of the IL23R R381Q variant in particular."
"PA"	18470928	1	"IL-23"	4	9	"Genes & Molecular Sequences"	"inflammatory bowel diseases"	102	129	"Diseases & Disorders"	"The IL-23 pathway plays a pivotal role in the development of chronic mucosal inflammation seen in the inflammatory bowel diseases."
"PA"	18470928	2	"IL23R"	92	97	"Genes & Molecular Sequences"	"CD"	119	121	"Diseases & Disorders"	"Multiple studies have now established the contribution of the interleukin 23 receptor gene (IL23R) to Crohn's disease (CD) risk in general and of the IL23R R381Q variant in particular."
"SA"	18470928	8	"IL23R"	32	37	"Genes & Molecular Sequences"	"CD"	74	76	"Diseases & Disorders"	"These observations suggest that IL23R makes a substantial contribution to CD susceptibility, larger than that estimated from the population frequency of the R381Q variant."
"PA"	18470928	2	"IL23R"	92	97	"Genes & Molecular Sequences"	"Crohn's disease"	102	117	"Diseases & Disorders"	"Multiple studies have now established the contribution of the interleukin 23 receptor gene (IL23R) to Crohn's disease (CD) risk in general and of the IL23R R381Q variant in particular."
"FA"	18470928	4	"IL23R"	99	104	"Genes & Molecular Sequences"	"CD"	12	14	"Diseases & Disorders"	"In all, 763 CD subjects and 254 controls were genotyped for single nucleotide polymorphisms in the IL23R gene using Illumina and ABI methods."
"PA"	18846214	0	"3q26"	99	103	"Genes & Molecular Sequences"	"myopia"	46	52	"Diseases & Disorders"	"Identification and replication of three novel myopia common susceptibility gene loci on chromosome 3q26 using linkage and linkage disequilibrium mapping."
"PA"	17592645	15	"c.+119A > T in the 3'-UTR"	25	50	"SNP & Sequence variations"	"ASD type II"	67	78	"Diseases & Disorders"	"In a family, we observed c.+119A > T in the 3'-UTR associated with ASD type II."
"PA"	19029774	0	"growth hormone-releasing hormone receptor messenger ribonucleic acid"	13	81	"Genes & Molecular Sequences"	"growth hormone-secreting pituitary adenoma"	96	138	"Diseases & Disorders"	"Elevation of growth hormone-releasing hormone receptor messenger ribonucleic acid expression in growth hormone-secreting pituitary adenoma with Gsalpha protein mutation."
"PA"	19029774	2	"GHRH receptor"	18	31	"Genes & Molecular Sequences"	"GH-secreting pituitary adenoma"	111	141	"Diseases & Disorders"	"The expression of GHRH receptor (GHRHR) is regulated by GHRH, both of which are known to be expressed in human GH-secreting pituitary adenoma cells."
"PA"	19029774	10	"GHRH"	257	261	"Genes & Molecular Sequences"	"GH-secreting pituitary adenoma"	78	108	"Diseases & Disorders"	"These results suggest that gsp mutations up-regulate GHRHR mRNA expression in GH-secreting pituitary adenoma cells, and that gsp mutations desensitize the adenoma cells to GHRH in terms of their GHRHR mRNA expression probably because of their saturation of GHRH signaling."
"PA"	19029774	2	"GHRH"	56	60	"Genes & Molecular Sequences"	"GH-secreting pituitary adenoma"	111	141	"Diseases & Disorders"	"The expression of GHRH receptor (GHRHR) is regulated by GHRH, both of which are known to be expressed in human GH-secreting pituitary adenoma cells."
"PA"	19029774	10	"GHRHR mRNA"	195	205	"Genes & Molecular Sequences"	"GH-secreting pituitary adenoma"	78	108	"Diseases & Disorders"	"These results suggest that gsp mutations up-regulate GHRHR mRNA expression in GH-secreting pituitary adenoma cells, and that gsp mutations desensitize the adenoma cells to GHRH in terms of their GHRHR mRNA expression probably because of their saturation of GHRH signaling."
"PA"	19101572	1	"Cdc6"	0	4	"Genes & Molecular Sequences"	"carcinogenesis"	47	61	"Diseases & Disorders"	"Cdc6 play crucial roles in DNA replication and carcinogenesis."
"PA"	19101572	8	"Cdc6 G1321A"	45	56	"Genes & Molecular Sequences"	"cancer"	107	113	"Diseases & Disorders"	"Our data provide the first evidence that the Cdc6 G1321A polymorphism is associated with decreased risk of cancer."
"PA"	18630531	4	"VEGF"	91	95	"Genes & Molecular Sequences"	"breast cancer"	36	49	"Diseases & Disorders"	"To assess clinical significance, 93 breast cancer lesions were evaluated for expression of VEGF and VEGFR-1 by immunohistochemistry."
"PA"	18630531	4	"VEGFR-1"	100	107	"Genes & Molecular Sequences"	"breast cancer"	36	49	"Diseases & Disorders"	"To assess clinical significance, 93 breast cancer lesions were evaluated for expression of VEGF and VEGFR-1 by immunohistochemistry."
"PA"	18630531	0	"Flt-1"	23	28	"Genes & Molecular Sequences"	"breast cancer"	33	46	"Diseases & Disorders"	"Expression of VEGFR-1 (Flt-1) in breast cancer is associated with VEGF expression and with node-negative tumour stage."
"PA"	18630531	0	"VEGF"	66	70	"Genes & Molecular Sequences"	"breast cancer"	33	46	"Diseases & Disorders"	"Expression of VEGFR-1 (Flt-1) in breast cancer is associated with VEGF expression and with node-negative tumour stage."
"PA"	18630531	6	"VEGF"	0	4	"Genes & Molecular Sequences"	"breast cancer"	48	61	"Diseases & Disorders"	"VEGF was expressed in 60% and VEGFR-1 in 39% of breast cancer specimens."
"PA"	18630531	6	"VEGFR-1"	30	37	"Genes & Molecular Sequences"	"breast cancer"	48	61	"Diseases & Disorders"	"VEGF was expressed in 60% and VEGFR-1 in 39% of breast cancer specimens."
"PA"	18630531	1	"VEGF"	36	40	"Genes & Molecular Sequences"	"breast cancer"	51	64	"Diseases & Disorders"	"Vascular endothelial growth factor (VEGF) promotes breast cancer progression by inducing angiogenesis via VEGF receptors on endothelial cells but also signals directly through receptors such as VEGFR-1 (Flt-1) expressed on tumour cells."
"PA"	18630531	1	"Flt-1"	203	208	"Genes & Molecular Sequences"	"breast cancer"	51	64	"Diseases & Disorders"	"Vascular endothelial growth factor (VEGF) promotes breast cancer progression by inducing angiogenesis via VEGF receptors on endothelial cells but also signals directly through receptors such as VEGFR-1 (Flt-1) expressed on tumour cells."
"FA"	19106270	3	"rs11594656"	92	102	"SNP & Sequence variations"	"type 1 diabetes"	138	153	"Diseases & Disorders"	"We genotyped the four single-nucleotide polymorphisms (rs706778, rs3118470, ss52580101, and rs11594656) of the IL2RA in 885 patients with type 1 diabetes and 606 control subjects of Japanese origin."
"PA"	19106270	2	"IL2RA"	55	60	"Genes & Molecular Sequences"	"type 1 diabetes"	86	101	"Diseases & Disorders"	"Our objective was to determine whether variants in the IL2RA gene are associated with type 1 diabetes in the Japanese population."
"PA"	19106270	3	"IL2RA"	111	116	"Genes & Molecular Sequences"	"type 1 diabetes"	138	153	"Diseases & Disorders"	"We genotyped the four single-nucleotide polymorphisms (rs706778, rs3118470, ss52580101, and rs11594656) of the IL2RA in 885 patients with type 1 diabetes and 606 control subjects of Japanese origin."
"PA"	19106270	8	"IL2RA"	129	134	"Genes & Molecular Sequences"	"type 1 diabetes"	191	206	"Diseases & Disorders"	"The present data confirm the type 1 diabetes association with IL2RA and provide evidence that the different contributions of the IL2RA in the susceptibility to acute-onset and other forms of type 1 diabetes in the Japanese population."
"FA"	19106270	3	"rs3118470"	65	74	"SNP & Sequence variations"	"type 1 diabetes"	138	153	"Diseases & Disorders"	"We genotyped the four single-nucleotide polymorphisms (rs706778, rs3118470, ss52580101, and rs11594656) of the IL2RA in 885 patients with type 1 diabetes and 606 control subjects of Japanese origin."
"FA"	19106270	3	"rs706778"	55	63	"SNP & Sequence variations"	"type 1 diabetes"	138	153	"Diseases & Disorders"	"We genotyped the four single-nucleotide polymorphisms (rs706778, rs3118470, ss52580101, and rs11594656) of the IL2RA in 885 patients with type 1 diabetes and 606 control subjects of Japanese origin."
"PA"	19106270	5	"rs3118470"	177	186	"SNP & Sequence variations"	"type 1 diabetes"	85	100	"Diseases & Disorders"	"We found evidence of association with acute-onset, but not slow-onset and fulminant, type 1 diabetes for two of the four single-nucleotide polymorphisms genotyped (rs706778 and rs3118470)."
"PA"	19106270	5	"rs706778"	164	172	"SNP & Sequence variations"	"type 1 diabetes"	85	100	"Diseases & Disorders"	"We found evidence of association with acute-onset, but not slow-onset and fulminant, type 1 diabetes for two of the four single-nucleotide polymorphisms genotyped (rs706778 and rs3118470)."
